ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
13322,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33157,-99.22355,1,Postes_C5
13323,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.32277,-99.22016,1,Postes_C5
13324,UNIDAD INDEPENDENCIA I.M.S.S. 2579,LA MAGDALENA CONTRERAS,19.32819,-99.21857,1,Postes_C5
13325,LAS CRUCES,LA MAGDALENA CONTRERAS,19.31836,-99.25697,1,Postes_C5
13326,BARROS SIERRA,LA MAGDALENA CONTRERAS,19.31692,-99.24599,1,Postes_C5
13327,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.32483,-99.22490,1,Postes_C5
13328,SANTA TERESA 2527,LA MAGDALENA CONTRERAS,19.31017,-99.22878,1,Postes_C5
13329,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33361,-99.21839,1,Postes_C5
13330,SAN NICOLAS TOTOLAPAN 2481,LA MAGDALENA CONTRERAS,19.29939,-99.24471,1,Postes_C5
13331,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33528,-99.21201,1,Postes_C5
13332,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33568,-99.20959,1,Postes_C5
13333,EL TORO,LA MAGDALENA CONTRERAS,19.30646,-99.24760,1,Postes_C5
13334,EL TORO,LA MAGDALENA CONTRERAS,19.31089,-99.24781,1,Postes_C5
13335,LA GUADALUPE,LA MAGDALENA CONTRERAS,19.30671,-99.23191,1,Postes_C5
13336,SAN BERNABE OCOTEPEC,LA MAGDALENA CONTRERAS,19.31363,-99.25865,1,Postes_C5
13337,ATACAXCO,LA MAGDALENA CONTRERAS,19.31652,-99.25128,1,Postes_C5
13338,LOMAS DE SAN BERNABE 2279,LA MAGDALENA CONTRERAS,19.31191,-99.26318,1,Postes_C5
13339,LAS CRUCES,LA MAGDALENA CONTRERAS,19.31710,-99.25859,1,Postes_C5
13340,CHIMALISTAC,ÁLVARO OBREGÓN,19.34676,-99.18665,1,Postes_C5
13341,HUAYATLA,LA MAGDALENA CONTRERAS,19.30435,-99.26381,1,Postes_C5
13342,SAN NICOLAS TOTOLAPAN 2484,LA MAGDALENA CONTRERAS,19.28946,-99.24541,1,Postes_C5
13343,SAN NICOLAS TOTOLAPAN 2480,LA MAGDALENA CONTRERAS,19.29782,-99.24080,1,Postes_C5
13344,SAN FRANCISCO 2417,LA MAGDALENA CONTRERAS,19.30918,-99.24101,1,Postes_C5
13345,SAN FRANCISCO 2417,LA MAGDALENA CONTRERAS,19.31035,-99.23972,1,Postes_C5
13346,SAN FRANCISCO 2417,LA MAGDALENA CONTRERAS,19.31210,-99.23711,1,Postes_C5
13347,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33226,-99.21900,1,Postes_C5
13348,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33120,-99.22021,1,Postes_C5
13349,UNIDAD INDEPENDENCIA I.M.S.S. 2579,LA MAGDALENA CONTRERAS,19.33192,-99.21938,1,Postes_C5
13350,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33059,-99.21284,1,Postes_C5
13351,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.32046,-99.22278,1,Postes_C5
13352,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33584,-99.20890,1,Postes_C5
13353,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.32984,-99.21967,1,Postes_C5
13354,UNIDAD INDEPENDENCIA I.M.S.S. 2579,LA MAGDALENA CONTRERAS,19.33338,-99.21670,1,Postes_C5
13355,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33435,-99.20910,1,Postes_C5
13356,UNIDAD INDEPENDENCIA I.M.S.S. 2578,LA MAGDALENA CONTRERAS,19.33406,-99.21215,1,Postes_C5
13357,UNIDAD INDEPENDENCIA I.M.S.S. 2578,LA MAGDALENA CONTRERAS,19.33363,-99.21071,1,Postes_C5
13358,UNIDAD INDEPENDENCIA I.M.S.S. 2580,LA MAGDALENA CONTRERAS,19.33427,-99.21120,1,Postes_C5
13359,UNIDAD INDEPENDENCIA I.M.S.S. 2578,LA MAGDALENA CONTRERAS,19.33167,-99.21308,1,Postes_C5
13360,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33212,-99.21409,1,Postes_C5
13361,UNIDAD INDEPENDENCIA I.M.S.S. 2579,LA MAGDALENA CONTRERAS,19.33239,-99.21602,1,Postes_C5
13362,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33160,-99.21673,1,Postes_C5
13363,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.33137,-99.21748,1,Postes_C5
13364,UNIDAD INDEPENDENCIA I.M.S.S. 2579,LA MAGDALENA CONTRERAS,19.33055,-99.21913,1,Postes_C5
13365,UNIDAD INDEPENDENCIA I.M.S.S. 2578,LA MAGDALENA CONTRERAS,19.33117,-99.21126,1,Postes_C5
13366,UNIDAD INDEPENDENCIA I.M.S.S. 2578,LA MAGDALENA CONTRERAS,19.33182,-99.21121,1,Postes_C5
13367,PROGRESO TIZAPAN 2393,ÁLVARO OBREGÓN,19.33630,-99.21196,1,Postes_C5
13368,LAS CRUCES,LA MAGDALENA CONTRERAS,19.32399,-99.25457,1,Postes_C5
13369,TIERRA COLORADA,LA MAGDALENA CONTRERAS,19.27583,-99.24436,1,Postes_C5
13370,LA GUADALUPE,LA MAGDALENA CONTRERAS,19.30570,-99.23250,1,Postes_C5
13371,HUAYATLA,LA MAGDALENA CONTRERAS,19.30491,-99.26230,1,Postes_C5
13372,BOSQUE DE CHAPULTEPEC III,MIGUEL HIDALGO,19.40661,-99.20445,1,Postes_C5
13373,TIERRA UNIDA,LA MAGDALENA CONTRERAS,19.30299,-99.27148,1,Postes_C5
13374,SIN NOMBRE 2613,TLALPAN,19.25713,-99.18573,1,Postes_C5
13375,HUAYATLA,LA MAGDALENA CONTRERAS,19.31243,-99.25981,1,Postes_C5
13376,LA CARBONERA,LA MAGDALENA CONTRERAS,19.29506,-99.26233,1,Postes_C5
13378,SAN NICOLAS TOTOLAPAN 2481,LA MAGDALENA CONTRERAS,19.29367,-99.25557,1,Postes_C5
13379,SAN NICOLAS TOTOLAPAN 2480,LA MAGDALENA CONTRERAS,19.29654,-99.25026,1,Postes_C5
13380,LOMAS DE LOS CEDROS,ÁLVARO OBREGÓN,19.32570,-99.25637,1,Postes_C5
13382,PEDREGAL DE SAN FRANCISCO,XOCHIMILCO,19.20220,-99.12867,1,Postes_C5
13383,EL ZACATON,TLALPAN,19.25363,-99.24467,1,Postes_C5
13385,SAN MARCOS 2450,XOCHIMILCO,19.28134,-99.10538,1,Postes_C5
13386,LOMAS DE LA ERA 2275,ÁLVARO OBREGÓN,19.31180,-99.27051,1,Postes_C5
13387,LA CARBONERA,LA MAGDALENA CONTRERAS,19.30273,-99.25516,1,Postes_C5
13388,EL OCOTAL,LA MAGDALENA CONTRERAS,19.29520,-99.26494,1,Postes_C5
13389,EL OCOTAL,LA MAGDALENA CONTRERAS,19.29954,-99.26429,1,Postes_C5
13390,TIERRA UNIDA,LA MAGDALENA CONTRERAS,19.30113,-99.26752,1,Postes_C5
13392,FUENTES BROTANTES 2202,TLALPAN,19.29332,-99.19848,1,Postes_C5
13393,LA CARBONERA,LA MAGDALENA CONTRERAS,19.29996,-99.25439,1,Postes_C5
13394,TIERRA COLORADA,LA MAGDALENA CONTRERAS,19.27141,-99.24668,1,Postes_C5
13395,FUENTES BROTANTES 2202,TLALPAN,19.28882,-99.20208,1,Postes_C5
13396,TIERRA COLORADA,LA MAGDALENA CONTRERAS,19.27099,-99.24681,1,Postes_C5
13397,TIERRA COLORADA,LA MAGDALENA CONTRERAS,19.27118,-99.24784,1,Postes_C5
13432,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.42290,-99.19431,1,Postes_C5
13433,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.39968,-99.24152,1,Postes_C5
13434,POLANCO IV SECCION,MIGUEL HIDALGO,19.43233,-99.18643,1,Postes_C5
13435,OBSERVATORIO,MIGUEL HIDALGO,19.40332,-99.19669,1,Postes_C5
13436,OBSERVATORIO,MIGUEL HIDALGO,19.40663,-99.19112,1,Postes_C5
13437,ESCANDON,MIGUEL HIDALGO,19.40646,-99.18280,1,Postes_C5
13438,HEROES DE PADIERNA,TLALPAN,19.28342,-99.22373,1,Postes_C5
13439,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41688,-99.23057,1,Postes_C5
13440,LOMAS DE BEZARES,MIGUEL HIDALGO,19.39565,-99.23876,1,Postes_C5
13441,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41592,-99.22910,1,Postes_C5
13442,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42677,-99.20990,1,Postes_C5
13443,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41392,-99.22678,1,Postes_C5
13444,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.41129,-99.23236,1,Postes_C5
13445,ANZURES,MIGUEL HIDALGO,19.43262,-99.18020,1,Postes_C5
13446,LOMAS DE SOTELO 2285,MIGUEL HIDALGO,19.44593,-99.21696,1,Postes_C5
13447,CONSTITUCION DE 1917,IZTAPALAPA,19.35014,-99.06495,1,Postes_C5
13448,POLANCO IV SECCION,MIGUEL HIDALGO,19.42639,-99.19050,1,Postes_C5
13451,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42924,-99.21972,1,Postes_C5
13452,LOMAS DE SOTELO 2285,MIGUEL HIDALGO,19.43944,-99.22652,1,Postes_C5
13453,SAN DIEGO OCOYOACAC,MIGUEL HIDALGO,19.46114,-99.19166,1,Postes_C5
13454,SAN LORENZO TLALTENANGO,MIGUEL HIDALGO,19.46575,-99.20807,1,Postes_C5
13455,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41602,-99.18229,1,Postes_C5
13456,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.40484,-99.18825,1,Postes_C5
13457,SANTO TOMAS,MIGUEL HIDALGO,19.45128,-99.17119,1,Postes_C5
13458,TACUBA,MIGUEL HIDALGO,19.45757,-99.18427,1,Postes_C5
13459,ESCANDON,MIGUEL HIDALGO,19.39958,-99.18337,1,Postes_C5
13487,BOSQUE DE CHAPULTEPEC III,MIGUEL HIDALGO,19.40245,-99.20839,1,Postes_C5
13488,ESTADO DE HIDALGO 2192,ÁLVARO OBREGÓN,19.39901,-99.20891,1,Postes_C5
13489,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.42516,-99.18822,1,Postes_C5
13490,AGRICULTURA,MIGUEL HIDALGO,19.44537,-99.16653,1,Postes_C5
13491,AGRICULTURA,MIGUEL HIDALGO,19.44667,-99.16528,1,Postes_C5
13492,AMERICA,MIGUEL HIDALGO,19.40249,-99.20152,1,Postes_C5
13493,AMERICA,MIGUEL HIDALGO,19.40377,-99.20309,1,Postes_C5
13494,GRANADA 2211,MIGUEL HIDALGO,19.44198,-99.19577,1,Postes_C5
13495,GRANADA 2211,MIGUEL HIDALGO,19.44304,-99.19837,1,Postes_C5
13496,GRANADA 2211,MIGUEL HIDALGO,19.44311,-99.20281,1,Postes_C5
13497,UN HOGAR PARA NOSOTROS,MIGUEL HIDALGO,19.44560,-99.16717,1,Postes_C5
13498,ANAHUAC,MIGUEL HIDALGO,19.44132,-99.18229,1,Postes_C5
13499,ANAHUAC,MIGUEL HIDALGO,19.44120,-99.18007,1,Postes_C5
13500,ANZURES,MIGUEL HIDALGO,19.43066,-99.17825,1,Postes_C5
13501,ANZURES,MIGUEL HIDALGO,19.43113,-99.17587,1,Postes_C5
13502,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45676,-99.20612,1,Postes_C5
13503,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.46019,-99.20867,1,Postes_C5
13504,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45963,-99.20670,1,Postes_C5
13505,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.46122,-99.21130,1,Postes_C5
13506,POLANCO IV SECCION,MIGUEL HIDALGO,19.43025,-99.18492,1,Postes_C5
13507,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.42702,-99.18880,1,Postes_C5
13508,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.40901,-99.23881,1,Postes_C5
13509,POLANCO IV SECCION,MIGUEL HIDALGO,19.43323,-99.18488,1,Postes_C5
13510,POLANCO IV SECCION,MIGUEL HIDALGO,19.42996,-99.18659,1,Postes_C5
13511,GRANADA 2210,MIGUEL HIDALGO,19.43782,-99.18836,1,Postes_C5
13512,REFORMA PENSIL,MIGUEL HIDALGO,19.44713,-99.19535,1,Postes_C5
13513,AMERICA,MIGUEL HIDALGO,19.40375,-99.20083,1,Postes_C5
13514,DANIEL GARZA 2158,MIGUEL HIDALGO,19.40778,-99.19932,1,Postes_C5
13515,TACUBAYA,MIGUEL HIDALGO,19.40069,-99.18713,1,Postes_C5
13516,ESCANDON,MIGUEL HIDALGO,19.39962,-99.17724,1,Postes_C5
13517,ESCANDON,MIGUEL HIDALGO,19.39881,-99.17438,1,Postes_C5
13518,ESCANDON,MIGUEL HIDALGO,19.40397,-99.18376,1,Postes_C5
13519,GRANADA 2210,MIGUEL HIDALGO,19.44086,-99.19592,1,Postes_C5
13520,POLANCO IV SECCION,MIGUEL HIDALGO,19.43570,-99.19234,1,Postes_C5
13521,GRANADA 2210,MIGUEL HIDALGO,19.44010,-99.20295,1,Postes_C5
13522,GRANADA 2210,MIGUEL HIDALGO,19.44074,-99.19366,1,Postes_C5
13523,IRRIGACION,MIGUEL HIDALGO,19.44213,-99.21563,1,Postes_C5
13524,IRRIGACION,MIGUEL HIDALGO,19.44019,-99.20537,1,Postes_C5
13525,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42965,-99.21375,1,Postes_C5
13526,LOMAS DE BEZARES,MIGUEL HIDALGO,19.38851,-99.24828,1,Postes_C5
13527,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.39705,-99.25288,1,Postes_C5
13528,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42506,-99.21750,1,Postes_C5
13529,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41404,-99.22969,1,Postes_C5
13530,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42459,-99.20693,1,Postes_C5
13531,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41807,-99.21835,1,Postes_C5
13532,LOMAS DE REFORMA,MIGUEL HIDALGO,19.40239,-99.23173,1,Postes_C5
13533,LOMAS VIRREYES,MIGUEL HIDALGO,19.42030,-99.20491,1,Postes_C5
13534,POLANCO IV SECCION,MIGUEL HIDALGO,19.43879,-99.21250,1,Postes_C5
13535,POLANCO IV SECCION,MIGUEL HIDALGO,19.43537,-99.21009,1,Postes_C5
13536,POLANCO IV SECCION,MIGUEL HIDALGO,19.43456,-99.20249,1,Postes_C5
13537,POLANCO IV SECCION,MIGUEL HIDALGO,19.43823,-99.20313,1,Postes_C5
13538,POLANCO IV SECCION,MIGUEL HIDALGO,19.43606,-99.20393,1,Postes_C5
13539,ANAHUAC LOS MANZANOS,MIGUEL HIDALGO,19.44350,-99.18303,1,Postes_C5
13540,MOLINO DEL REY,MIGUEL HIDALGO,19.42453,-99.20318,1,Postes_C5
13541,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42350,-99.20376,1,Postes_C5
13542,LOMAS VIRREYES,MIGUEL HIDALGO,19.42245,-99.20422,1,Postes_C5
13543,NEXTITLA,MIGUEL HIDALGO,19.45468,-99.17456,1,Postes_C5
13544,NEXTITLA,MIGUEL HIDALGO,19.45593,-99.17398,1,Postes_C5
13545,ANZURES,MIGUEL HIDALGO,19.42672,-99.17920,1,Postes_C5
13546,PLUTARCO ELIAS CALLES,MIGUEL HIDALGO,19.45253,-99.16851,1,Postes_C5
13547,PLUTARCO ELIAS CALLES,MIGUEL HIDALGO,19.45634,-99.16731,1,Postes_C5
13548,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42933,-99.20270,1,Postes_C5
13549,POLANCO IV SECCION,MIGUEL HIDALGO,19.42984,-99.19705,1,Postes_C5
13550,POLANCO IV SECCION,MIGUEL HIDALGO,19.43582,-99.19671,1,Postes_C5
13551,POLANCO IV SECCION,MIGUEL HIDALGO,19.43595,-99.19970,1,Postes_C5
13552,POLANCO IV SECCION,MIGUEL HIDALGO,19.43371,-99.19403,1,Postes_C5
13555,POPOTLA,MIGUEL HIDALGO,19.45765,-99.17679,1,Postes_C5
13556,POPOTLA,MIGUEL HIDALGO,19.45246,-99.18242,1,Postes_C5
13557,REFORMA SOCIAL,MIGUEL HIDALGO,19.43214,-99.21595,1,Postes_C5
13558,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41573,-99.17997,1,Postes_C5
13559,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41228,-99.18516,1,Postes_C5
13560,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41403,-99.18307,1,Postes_C5
13561,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41814,-99.17864,1,Postes_C5
13562,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.40915,-99.19021,1,Postes_C5
13563,TACUBAYA,MIGUEL HIDALGO,19.40389,-99.18638,1,Postes_C5
13564,NEXTITLA,MIGUEL HIDALGO,19.45441,-99.17539,1,Postes_C5
13565,LEGARIA 2267,MIGUEL HIDALGO,19.45744,-99.19260,1,Postes_C5
13566,TACUBA,MIGUEL HIDALGO,19.45432,-99.18741,1,Postes_C5
13567,IRRIGACION,MIGUEL HIDALGO,19.44271,-99.20509,1,Postes_C5
13568,TACUBAYA,MIGUEL HIDALGO,19.40048,-99.18919,1,Postes_C5
13569,TACUBAYA,MIGUEL HIDALGO,19.40205,-99.18655,1,Postes_C5
13570,ANAHUAC,MIGUEL HIDALGO,19.44298,-99.16975,1,Postes_C5
13571,TORRE BLANCA 2575,MIGUEL HIDALGO,19.45949,-99.19392,1,Postes_C5
13572,UN HOGAR PARA NOSOTROS,MIGUEL HIDALGO,19.44948,-99.16931,1,Postes_C5
13573,VENTURA PEREZ DE ALVA,MIGUEL HIDALGO,19.45223,-99.19498,1,Postes_C5
13574,VERONICA ANZURES,MIGUEL HIDALGO,19.43550,-99.17325,1,Postes_C5
13575,VERONICA ANZURES,MIGUEL HIDALGO,19.43657,-99.17243,1,Postes_C5
13586,DEPORTIVO PENSIL,MIGUEL HIDALGO,19.45033,-99.20080,1,Postes_C5
13587,16 DE SEPTIEMBRE,MIGUEL HIDALGO,19.40143,-99.20985,1,Postes_C5
13588,AMERICA,MIGUEL HIDALGO,19.40306,-99.20233,1,Postes_C5
13589,5 DE MAYO,MIGUEL HIDALGO,19.44768,-99.19987,1,Postes_C5
13590,UN HOGAR PARA NOSOTROS,MIGUEL HIDALGO,19.44704,-99.16705,1,Postes_C5
13591,AGRICULTURA,MIGUEL HIDALGO,19.44682,-99.16599,1,Postes_C5
13592,AGRICULTURA,MIGUEL HIDALGO,19.44765,-99.16582,1,Postes_C5
13593,AGRICULTURA,MIGUEL HIDALGO,19.45019,-99.16533,1,Postes_C5
13594,MODELO PENSIL,MIGUEL HIDALGO,19.44820,-99.18900,1,Postes_C5
13595,IGNACIO MANUEL ALTAMIRANO,MIGUEL HIDALGO,19.46183,-99.19686,1,Postes_C5
13596,TORRE BLANCA 2574,MIGUEL HIDALGO,19.45686,-99.20034,1,Postes_C5
13597,TORRE BLANCA 2574,MIGUEL HIDALGO,19.45521,-99.19992,1,Postes_C5
13598,ANAHUAC,MIGUEL HIDALGO,19.43995,-99.17830,1,Postes_C5
13599,ANAHUAC,MIGUEL HIDALGO,19.44464,-99.17628,1,Postes_C5
13600,ANAHUAC,MIGUEL HIDALGO,19.44968,-99.17552,1,Postes_C5
13601,POPOTLA,MIGUEL HIDALGO,19.45073,-99.17982,1,Postes_C5
13602,POLANCO IV SECCION,MIGUEL HIDALGO,19.42997,-99.19613,1,Postes_C5
13603,POPOTLA,MIGUEL HIDALGO,19.45141,-99.17849,1,Postes_C5
13604,ANAHUAC,MIGUEL HIDALGO,19.44906,-99.18005,1,Postes_C5
13605,MARINA NACIONAL,MIGUEL HIDALGO,19.44610,-99.18052,1,Postes_C5
13606,MARINA NACIONAL,MIGUEL HIDALGO,19.44688,-99.17879,1,Postes_C5
13607,MARINA NACIONAL,MIGUEL HIDALGO,19.44502,-99.17902,1,Postes_C5
13608,MARINA NACIONAL,MIGUEL HIDALGO,19.44787,-99.17869,1,Postes_C5
13609,MARINA NACIONAL,MIGUEL HIDALGO,19.44617,-99.17888,1,Postes_C5
13610,ANAHUAC,MIGUEL HIDALGO,19.44048,-99.17463,1,Postes_C5
13611,ANAHUAC,MIGUEL HIDALGO,19.44236,-99.17440,1,Postes_C5
13612,ANAHUAC,MIGUEL HIDALGO,19.44605,-99.17271,1,Postes_C5
13613,POPOTLA,MIGUEL HIDALGO,19.45083,-99.17669,1,Postes_C5
13614,ANAHUAC,MIGUEL HIDALGO,19.44398,-99.17192,1,Postes_C5
13615,TLAXPANA,MIGUEL HIDALGO,19.43915,-99.17040,1,Postes_C5
13616,TLAXPANA,MIGUEL HIDALGO,19.43953,-99.17109,1,Postes_C5
13617,ANAHUAC,MIGUEL HIDALGO,19.44375,-99.16924,1,Postes_C5
13618,ANAHUAC,MIGUEL HIDALGO,19.44563,-99.16942,1,Postes_C5
13619,ANAHUAC,MIGUEL HIDALGO,19.44941,-99.17437,1,Postes_C5
13620,ANAHUAC,MIGUEL HIDALGO,19.44349,-99.17644,1,Postes_C5
13621,ANAHUAC,MIGUEL HIDALGO,19.44653,-99.17597,1,Postes_C5
13622,ANAHUAC,MIGUEL HIDALGO,19.44504,-99.17392,1,Postes_C5
13623,ANAHUAC,MIGUEL HIDALGO,19.44816,-99.17348,1,Postes_C5
13624,ANAHUAC,MIGUEL HIDALGO,19.44297,-99.17423,1,Postes_C5
13625,ANAHUAC,MIGUEL HIDALGO,19.44122,-99.17451,1,Postes_C5
13626,ANAHUAC,MIGUEL HIDALGO,19.44617,-99.17373,1,Postes_C5
13627,ANAHUAC,MIGUEL HIDALGO,19.43903,-99.17268,1,Postes_C5
13628,ANAHUAC,MIGUEL HIDALGO,19.44116,-99.17236,1,Postes_C5
13629,ANAHUAC,MIGUEL HIDALGO,19.44581,-99.17052,1,Postes_C5
13630,ANAHUAC,MIGUEL HIDALGO,19.44121,-99.17345,1,Postes_C5
13631,ANAHUAC,MIGUEL HIDALGO,19.44034,-99.17359,1,Postes_C5
13632,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45394,-99.20285,1,Postes_C5
13633,SAN JOAQUIN,MIGUEL HIDALGO,19.45396,-99.20723,1,Postes_C5
13634,SAN JOAQUIN,MIGUEL HIDALGO,19.45322,-99.20837,1,Postes_C5
13635,SAN JOAQUIN,MIGUEL HIDALGO,19.45344,-99.21029,1,Postes_C5
13636,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45478,-99.20785,1,Postes_C5
13637,MEXICO NUEVO,MIGUEL HIDALGO,19.45374,-99.20393,1,Postes_C5
13638,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45706,-99.20306,1,Postes_C5
13639,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45500,-99.20197,1,Postes_C5
13640,TORRE BLANCA 2574,MIGUEL HIDALGO,19.45691,-99.20098,1,Postes_C5
13641,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45703,-99.20244,1,Postes_C5
13642,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45525,-99.20468,1,Postes_C5
13643,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45634,-99.20453,1,Postes_C5
13644,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45602,-99.20181,1,Postes_C5
13645,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45379,-99.20213,1,Postes_C5
13646,SAN JOAQUIN,MIGUEL HIDALGO,19.45392,-99.20812,1,Postes_C5
13647,MEXICO NUEVO,MIGUEL HIDALGO,19.45339,-99.20597,1,Postes_C5
13648,PANTEON FRANCES,MIGUEL HIDALGO,19.45264,-99.20942,1,Postes_C5
13649,SAN JOAQUIN,MIGUEL HIDALGO,19.45628,-99.21429,1,Postes_C5
13650,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45605,-99.21331,1,Postes_C5
13651,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45551,-99.21163,1,Postes_C5
13652,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45572,-99.21215,1,Postes_C5
13653,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45764,-99.21027,1,Postes_C5
13654,BOSQUE DE CHAPULTEPEC II,MIGUEL HIDALGO,19.42687,-99.20318,1,Postes_C5
13655,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45656,-99.21034,1,Postes_C5
13656,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45821,-99.20481,1,Postes_C5
13657,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45878,-99.20767,1,Postes_C5
13658,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45754,-99.20749,1,Postes_C5
13659,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45780,-99.20920,1,Postes_C5
13660,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45730,-99.20660,1,Postes_C5
13661,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45816,-99.20727,1,Postes_C5
13662,CUAUHTEMOC PENSIL,MIGUEL HIDALGO,19.44495,-99.19376,1,Postes_C5
13663,DANIEL GARZA 2158,MIGUEL HIDALGO,19.40516,-99.19788,1,Postes_C5
13664,DANIEL GARZA 2158,MIGUEL HIDALGO,19.40590,-99.19858,1,Postes_C5
13665,DANIEL GARZA 2158,MIGUEL HIDALGO,19.40657,-99.19860,1,Postes_C5
13666,DANIEL GARZA 2159,MIGUEL HIDALGO,19.40975,-99.19264,1,Postes_C5
13667,DANIEL GARZA 2159,MIGUEL HIDALGO,19.40810,-99.19261,1,Postes_C5
13668,OBSERVATORIO,MIGUEL HIDALGO,19.40779,-99.19205,1,Postes_C5
13669,OBSERVATORIO,MIGUEL HIDALGO,19.40663,-99.19211,1,Postes_C5
13670,DEPORTIVO PENSIL,MIGUEL HIDALGO,19.44881,-99.20407,1,Postes_C5
13671,ESCANDON,MIGUEL HIDALGO,19.40331,-99.18164,1,Postes_C5
13672,ESCANDON,MIGUEL HIDALGO,19.40236,-99.17819,1,Postes_C5
13673,ESCANDON,MIGUEL HIDALGO,19.40283,-99.18003,1,Postes_C5
13674,ESCANDON,MIGUEL HIDALGO,19.40052,-99.17241,1,Postes_C5
13675,ESCANDON,MIGUEL HIDALGO,19.40122,-99.17463,1,Postes_C5
13676,ESCANDON,MIGUEL HIDALGO,19.40093,-99.17373,1,Postes_C5
13677,ESCANDON,MIGUEL HIDALGO,19.40343,-99.17584,1,Postes_C5
13678,ESCANDON,MIGUEL HIDALGO,19.40311,-99.17487,1,Postes_C5
13679,ESCANDON,MIGUEL HIDALGO,19.39796,-99.18314,1,Postes_C5
13680,DEPORTIVO PENSIL,MIGUEL HIDALGO,19.44762,-99.20469,1,Postes_C5
